reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,app_name,cat1,inex1
gp:AOqpTOGoaiYPUmFxUy0STbVvcsOZXEMbaVEK3r1jT-tK85jTM61JjHiKOsNO2E43W3E_Qjio-d2XLhRKqbeBEg,Shabana Athar,https://play-lh.googleusercontent.com/-7cB4QJGl6FU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmh9EETPCfA1c6JwnTVMkpQBnb71g/photo.jpg,Good but want more privacy,4,0,15.39.35,2021-01-25 15:55:52,,,youtube,privacy,internal
gp:AOqpTOEEzN5jFYqtOfvf6khsZLS_avEHOmSz-9l1MXjmpr-SH2q3vyU5RINqqGvV-yepOUOTLZgX7nYdg4_jnw,Kaan,https://play-lh.googleusercontent.com/-cTPBvYqjoCU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmL36opomgFcxJO6tayuJHqtLsOzQ/photo.jpg,The app has randomly decided to ask me to verify my age by sending them my credit card info or my ID. I would never do this and you should not too. Going onto the website does not force you to send them your ID. You should be ashamed google for being such privacy hogs.,2,0,16.03.36,2021-02-02 14:28:45,,,youtube,privacy,internal
gp:AOqpTOF1ELlqlJqjLZMNM5V0Bd1lqNI3nsltSMD6X_Q7m7eElaWpC6FHzGQ1smqUOhFdLIVgskX_vpXwfferzw,NILESH SINGH,https://play-lh.googleusercontent.com/a-/AOh14GjbWLADe843B8RtABPsGRurcbk8_fqDNG05gC1yDg,"Dear YouTube Support, My self Nilesh Singh and I am from India and I am writing this feedback after analysing your recommended videos based on our search history. Really, I was fully disappointed on you regarding your policy and it's privacy.. please let me confirm, are you hidding or stoleing users search engine information? If you doing this things then really it's is too bad. Did I told you, you will show me the respective content videos based on our search video history or its related?",1,0,15.50.35,2021-03-15 1:26:26,,,youtube,privacy,internal
gp:AOqpTOHqQgYYlr5kDBt0241dLInGxKlJ8eaA6QZW2oZQejq_bm4A_gdqfMTM33ngcCKHDEk-VR3HJkYv4oGT6w,Matilda Umeojiaku,https://play-lh.googleusercontent.com/-GK0fDFQOXXM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck03teOJEZ79EWGnPFhWdMFJ-4jqA/photo.jpg,Very amazing But pls improve on privacy,5,0,15.46.38,2021-02-13 19:48:16,,,youtube,privacy,internal
gp:AOqpTOGHHNnL5TQwnE2qWmBGGTHZtGZgLMzptWCJpzp6GAIXCmRA6E6Urq6InrLbLS4RmOiUD_gMVpifNjywkQ,Vulcan Logic,https://play-lh.googleusercontent.com/a-/AOh14GjFSlvmsAspOkOqY0HTYs8Vz0ofQ2CVAQgXxWkUmg,Double standards and hypocrisy. Bans account for defending self against harassment and for exposing misinformation.,1,0,12.19.56,2021-02-18 18:59:32,,,youtube,discrimination (can be internal or external),internal
gp:AOqpTOHL9asgFDTxm2DmLezrEIbMxi3wnaD8qYhdcgWJ2uhcFi7xpdN7HrQyf4vQ27-aV5p4oobWJNIHfG8Vew,James,https://play-lh.googleusercontent.com/a-/AOh14Gg8vzyaPU3TvubLBwm-5h8LYyvnWCuXo0xJGuqSzQ,"Youtube Sucks anymore, it doesn't block other users when you ask it to. It doesn't allow you to thumbs down any video or comment. It allows conservative Trolls to run rampant and say horrible things and spread misinformation.",1,0,16.08.36,2021-03-14 6:01:53,,,youtube,spreading false information (internal),internal
gp:AOqpTOH-rtvGLXwYaXq0P4hxnkpujL2te8yAerkjDhwPJUfQnjEam6igMsmtoM76qSo9BjpxGjbGMmrdE00HDw,smarty pants,https://play-lh.googleusercontent.com/-Y0Oa5SPIqdg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTQYlvsmzJCya3VHPXScb-mnBxjQ/photo.jpg,They allow racist blm supporters to spread their filth however if you comment against them they take it down as hate speech. Doesnt matter if you provide proof in your comments its hate speech to speak out against racist terrorists. They fail to remove any anti white videos or comments. They promote misinformation while silencing the truth.,1,10,15.50.35,2021-01-08 19:25:23,,,youtube,discrimination (can be internal or external),internal
gp:AOqpTOH5J2LvCYn1am8QBu22oRF0J4gmSQSSnwIMTUUVidWZhvGedvj2ieeeLQzRTURVDMgkQUh6SF8PSSSX7A,Adeel Ahmad,https://play-lh.googleusercontent.com/-M87dtXqwwCI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHtpgRQdVEI8md1j5BlgpTzj31gg/photo.jpg,Love the app yt there is every solution hacks everything,5,0,15.42.36,2021-02-05 9:55:07,,,youtube,Other,
gp:AOqpTOFE6fCYhAytcDWv579JIdTqgaH5jA4BbGShNwCfLCaDHf-2RgTR7mULwc7czgNN2qYk5hR4uo0uxwGcUw,JohnnyBoy Country living!,https://play-lh.googleusercontent.com/a-/AOh14Gh5AZhhAG7ermZO3Tzz91Tsemt2nHa4VQQK7d32YA,Commies invaded youtube and china is upset because you tube kills all truth and free speech better than china ever could!,1,0,16.10.34,2021-03-20 0:37:21,,,youtube,censorship (internal),internal
gp:AOqpTOGtrW7gPdanfnqfFOJ1vEQzqirQhqfGQjG-h2IWa3Q9oz6c6ZmYd7RGgma8PWVeSTfFnie6RXIfzg0Yow,anno ross,https://play-lh.googleusercontent.com/-AagtfPxBziw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl4ff1plq8h-kH-N9Etzz-ZHUockQ/photo.jpg,Youtube directly took part in a propaganda operation that interfered in United States elections and declared war on free speech by silencing opposing views. They also tampered with criminal investigations by deleting video evidence of ellection fraud,1,1,15.50.35,2021-01-11 20:24:55,,,youtube,censorship (internal),internal
gp:AOqpTOFZKWj9RxuEW7cZp2KeH1HDnEgWUgIa1UckgOWpc5Jh3dw05cR6OlLZR0By7suqFrQU2xmEI-spCa-omg,Adelaide,https://play-lh.googleusercontent.com/a-/AOh14GjX1B403_l0uQiQDR3Dfs7OkT8hCXATNErj2I1RAA,"Why is the report system so bad??? There should be an option for ""spreading misinformation"", i can't believe youtube doesn't have this!",1,1,16.04.34,2021-02-12 11:37:56,,,youtube,spreading false information (internal),internal
gp:AOqpTOESS8AHNZiveoMF0q1g-iUUyPzN--0aJFUQMJKXs_E6SNrXlDND0Iuh8QIHlGg3KF2yNd__raAH9E3GVQ,Suki Baba,https://play-lh.googleusercontent.com/-f9OXCQA8J1Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm-HGv8FmTNc-ZfJDSFhAbKU3Hsbw/photo.jpg,"You show acts of cruelty to animals from humans, human throws rattle snake in with mother hen and chicks just to get 'likes'...off, your latest claim in stopping misinformation about covid, how bout stopping the cruelty to animals, I like to watch good, kind, video, rescues etc, and somehow these nasty cruel vids pop up, why do you allow such video to be uploaded, there are people who will 'setup' these acts, you are the best and absolute worst of them all.",1,0,16.07.38,2021-03-01 21:52:30,,,youtube,inappropriate content (internal),internal
gp:AOqpTOEvgj_xzDxK3uvI0FTiazU-s-QTHstYR4FiPd9ZPbwjCarQDJ9PosGl4FqTb78FK-R50GbzCZGN_3nwJQ,Abdul Gaffar,https://play-lh.googleusercontent.com/a-/AOh14Gh02WArFQGKscapxfew8f1PDT6UxWM4NslmdQ7Lnw,afruja 😡😡,1,0,15.50.35,2021-01-19 8:56:28,,,youtube,Noise,
gp:AOqpTOG9B71t0To0I8Nd2ZC39VdqpETjtUGkEx6rAQWe5Y84Ol5hYbqjdB1oi6yrIEONGa7d2bDf2CogrFLTsA,Gaurav Billdear,https://play-lh.googleusercontent.com/a-/AOh14GgKdQnwJxHUMiEkg5D8zbOvy1vdQpP6kFWzKh5Z,bad sarver,1,0,16.05.35,2021-02-23 15:28:52,,,youtube,Other,
gp:AOqpTOFKwuMWTcKv0DZwkNCf_gFdpkrU4KOPR4L-MnK4XOfM-NTuxt60bYWbVHbJeA59hLXtcq7a7AkRXC8Y1Q,Jeff Roberts,https://play-lh.googleusercontent.com/a-/AOh14GjfrW51SNbyWatJFoZJegp3TP-LLG7UnDKzVM-9_w,Socialists against free speech,1,0,15.31.36,2021-01-10 5:39:35,,,youtube,censorship (internal),internal
gp:AOqpTOF1tsf2Chl4-cfqxHFY2MQKJZoT_gchRnKOX9UgWgFU7IkXJACy8ZyGj1RLM5YdZzuwYg7zWDrii0QBug,Sheeme Ocampo,https://play-lh.googleusercontent.com/a-/AOh14GgmDjZ1t7C2AD5Vxkb-6nJRegg2KQNX-Wfn9gBgSA,"our accs got disabled without doing anything. ISANG ARAW LANG TATAGAL ACC AMP. SAYANG WORKS, GUSTO KO NA MAGTINO SA RPA KO TAPOS MAWAWALA EONG ACC YAWA.",1,1,284.0.0.50.107,44066.37731,,,facebook,discrimination (can be internal or external),internal
gp:AOqpTOEjzxVr0f_58sOejEQPEO74FEbaRRBki3xAI-uDqLTtdVYael1SyhPOC1yq4aL13lA0doLSxGzHq6KyEQ,rajesh palam,https://play-lh.googleusercontent.com/a-/AOh14Gi-3UPCkB-_1XYD5_A5w6-AW512R-6pJJlF1xkDmg,my personal account has been disabled. without any warning or knowing me. iam using that account since 7yrs. i want my account back😤. no one is responding. i have sent many appeal form. And also i am not able to login from new account in app,3,0,307.0.0.40.111,44253.77044,,,facebook,discrimination (can be internal or external),internal
gp:AOqpTOEaW_WR0ifbhAsh8kdLsifuoPSOcqyI5zowmlkkM3HS8ooyVvVpg-JZaE0L5wbkdPxwXGxc20Bk8XaHbA,Dani G,https://play-lh.googleusercontent.com/a-/AOh14GiYtdfNbqizsL5f8SgMgMn8hRzeyeCxOB8f7NMv5g,"GREAT but accessibility features are lacking, text to speech for everyone and captioning would vastly improve the experience",3,3,18.5.6,44240.22138,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOEXVAgnsAWJg2rIF0kV2H4LydWekS8Yi05eSgd4TdrnmBkLmclKyQbKmEc6Qde0FZSHiV7MXJ2-prSKLQ,Glenn Gallo,https://play-lh.googleusercontent.com/a-/AOh14GjMZqAbep5vJdf5FCsv04wj69VoEEo8E8EjjD8Z3Q,"VERY RACIST APP!! The support team that determines whether someone has posted a racist, sexist, homophobic, xenophobic or is making fun of a disabled person, in a comment or video, almost ALWAYS get away with it & if that's not bad enough, they usually go after the person that reported them!! In this day & age, this kind of BS should NOT still be happening!! They do not follow their own community guidelines!! THIS APP SUCKS!!",1,0,18.5.6,44240.25181,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOFSVNOzDn_fbGAPdtec6V8qI33tCw4oq_Lmw-JkhMsj-M4ocZtJf7SGJdr-1kU4dp7Spvb7k_MY_Dry3g,Bobby Lee,https://play-lh.googleusercontent.com/-nNviI14fXK0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnhzg8Fn_60LNanPpS-4iPfgBkjoQ/photo.jpg,Facebook is perfect for learning how to Burn Loot Murder ...live streams of a black female keep a handicapped white man hostage and scalping him was very very awsome facebook teaches how to burn down buisnesses and attack female buisness owners facebook is not afraid to live stream a rioters point of view on how to attack cops and burn down property....facebook is # 1 at hating American citizens.,1,2,282.0.0.40.117,44208.19029,,,facebook,inappropriate content (internal),internal
gp:AOqpTOG9zC5RdrLOH94Yxz5irGVnSoqH62Ww7rm2CYYGXM_hT6u9wIPaReLDQ-pJd52Hte39QMWemaOXwDyP5g,adebiyi damilola,https://play-lh.googleusercontent.com/-xoEhAFyI0yg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclxIkBIq9wm0JN3e83xyMg1CECinA/photo.jpg,"My account is eating disabled, for reason i know nothing of. This is absolutely rubbish. Out of Facebook and heading to Twitter. Damn! Fb",1,0,306.1.0.40.119,44259.39365,,,facebook,discrimination (can be internal or external),internal
gp:AOqpTOEcq0AWJOOsJL5EqhEl1FVsJL53KjR-FZeinx7tYBC6syOLfcY7opPJ-oV707z7-uGrx4GFYOvLAlCplQ,vortex10,https://play-lh.googleusercontent.com/a-/AOh14GgFLIITaXeBb_beGHzrOrOVsY4vyquee8WvEje3,It's a really good app and all but the community is toxic racists and tiktok will do nothing about it also they disabled messages even though I'm older than 16,3,0,15.4.3,44035.81913,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGtyOWiC95fVLTBfkawrRmoEP8GOgZ7Hhc51K_RXA_dZNigFLRsw6_JJZGCj4-V4qdg0p7FNP7RSutOBg,vortexgamer1989,https://play-lh.googleusercontent.com/a-/AOh14Ghy4kkZHbgPAfjcTxx0LLLx3JCDC3hO8SNVxwQVjg,I reported someone makeing fun of a disabled man and they did nothing about it i think i mite sue tik tok,1,0,17.8.4,44147.48549,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGfIlN27wFc5VcyF209r7GS_3kUYnKlhoFiHqJvoN3_jHUg5QLC7TjpEHXpFQioNblllRFYBC2V8Zkt3A,Leigh Ann Cowan,https://play-lh.googleusercontent.com/-InQsiNCHtmI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckD4gLbgZlsXXDZSxM7TF7Xvox33A/photo.jpg,"I never thought I'd see a platform so poorly managed but here we are. TikTok randomly removes videos for community guideline violations when they do not violate guidelines. These random videos are largely minorities (BIPOC, disabled, etc) commenting on or criticizing popular creators' works. TikTok is inaccessible. They don't have in-app captioning, making it difficult to even impossible for creators to make their content accessible. TikTok refuses to accept accountability for any of this.",1,0,17.5.42,44170.68934,,,tiktok,accountability  (can be internal or external),internal
gp:AOqpTOEHxBmexjvsyVC9JQSiGhDMDOhZ9qxhL1wvtB8vJSfiVX-YzFHvm18ZYflsTRwXSA8cij9R2-DnUP-0IA,Ruby does gameing With panda,https://play-lh.googleusercontent.com/-231dzDqlkuY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn1KDjDeeia320VL55434xam3XbZA/photo.jpg,It's completely terrible how are people gonna set a trend to make fun of disabled people that's so freaking cruel!😒,1,0,,44151.54272,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGx9avT0SEr-oAHxh5MRyL97ETiiZUqKqQboCkn8PZzHQJ2TiUstm0lDEMkDSr0OPWp9gdcuThY4D8y0Q,CPGplays,https://play-lh.googleusercontent.com/a-/AOh14GgHPVorBYL42yLhJFHhJfgNAsuocx6Dy8k_wkbEeQ,So I love this app but I have one problem I am a disabled Creator who has cerebral palsy and has difficulty holding a phone camera to make videos with so I use my computer and the web version of Tik Tok to make videos my problem is not being able to duet/stitch videos or use Custom Sounds the closest I've gotten is an email reply from tick tock support saying that they would make this issue known to their development team but I have not heard anything yet,5,299,18.6.5,44251.71053,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",44255.13213,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOH_G0SS5uw31S9EuF6MN4v5Px-VjV6KpnHb92NZhHuhxvvkUpRYPQjFYWIdKCUDACupuN1Pyb_hJqFnMA,Kylie Just,https://play-lh.googleusercontent.com/a-/AOh14Gha8XK99yh6gt12AsqqiUcVNSui9AtXld6aTbxF9w,lack of accessibility and non-chronological following page leads to a sub-par user experience.,3,0,18.3.6,44223.80469,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOG1RabjzQfUkfTVF8dnesEWueHrlXn4ULu_vTQMwqri5BRXWy-5q7wFVHml8fS90ElrLhxFGSbzAbp10g,FiFi,https://play-lh.googleusercontent.com/a-/AOh14Gi067YyWYLVAH0D1kupoRgISFgZvefylFz0wmPU1Q,"Tiktok silences poc and disabled creators from their fyp; and several creators have complained about videos being taken down for no reason. C'mon, get it together Tiktok developers.",1,1,18.2.41,44213.32764,,,tiktok,censorship (internal),internal
gp:AOqpTOF5Dss541h6nw2w3H8orN07sFcTQLSuzot4SjZbaMG4NwxcbhaxoJJl2y3yxDsd_TWsltEudur-N0gLhg,Jessica Bowers,https://play-lh.googleusercontent.com/a-/AOh14GhdmMoiEFqpbygNnej6VkbMDsa1cwF4MtJoslGxpw,"Discrimination against POC, LGBTQ, dan disabled creators",1,0,17.9.5,44167.1009,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOFygx0c3GDzQA8kyz2n-F9gT17ICyZy7VJYW9PIviyagAeMGDCwFGBNHEDhYv_C8x6ZqLhdcAAHeLgqRw,super bro,https://play-lh.googleusercontent.com/a-/AOh14Gh-_ABzuyyDifwe-JNT6FYt-F9-UMJMKE9ePUGEaA,Worst app ever I would have given this -1 Its so addictive 😩 that I disabled forced stop and it has 1 trillion ads,1,0,15.32.34,44238.52883,,,youtube,Addiction (internal),internal
gp:AOqpTOEp_hZHTLXQC1ph9qvrvuW2vYrgB8u85Z_k_lLzaXiSROoeEPCdVopWG_CGa5W_z3V7zeOAg9Amj4KC4Q,Nodeino,https://play-lh.googleusercontent.com/a-/AOh14Ggd3Re2RrFr8eJh4a_65wNVQfFh-yZ8afm_FJF0tQ,"Its decent I guess. The amount of hate and lies people spread on here is pretty unbearable. You get told to kill yourself because you like a game like fortnite more than cod. People are canceling words like retard and speaking for the disabled and treating them like dogs. They have a voice too, but people wont hear them. It's one of the most toxic social media apps other than twitter, and tha tf s saying a lot. All I can say is that you cannot have an opinion on the app, or massive drama insues.",2,0,18.1.3,44187.7187,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGMCGb9gsczC6d8Kl3BCSEQeVIUbtm-B1UbNwpxydXV5CS-i5f7zoF_6zc65xKNQzvhKjNLv5tdfip9HQ,Hana Buttles,https://play-lh.googleusercontent.com/-40gOKlWb2fQ/AAAAAAAAAAI/AAAAAAAAAwI/AMZuuckLsnJ2adB_wP57OY5Qi4l7GzpqAA/photo.jpg,Not accessible. There needs to be built in closed captioning and other accessibility features,1,3,18.6.6,44260.13199,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOFLfODRPP_Si6qA5H4N-lXfN7NToOTd5rqFpxp79eGoWZZ_b3IvuKakMu_EwHHyPjtWiBxuGqQfXljbRA,Thea Lingle,https://play-lh.googleusercontent.com/a-/AOh14GixcJWgv1NKKlnD0xOcsXLgsB-F_AghyGQLv_v9qA,"THIS APP IS NOT ACCESSIBLE! There is no reason for there not to have closed captions! The developers just expect disabled people to type out their own captions. Those of us who can do, because we're more committed go accessibility than them.",1,34,18.5.6,44255.21774,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOE4gmkT4BpZBegR7_kyrvBLypL4UDCXp39Me06IDR1sMQ9YnGmDMPtHTqg-vP7AAAfmDT5uqKc7LjWYXw,Drew Boo,https://play-lh.googleusercontent.com/a-/AOh14GiEe8J_9JriejMSsFT6FUQ2bHkvXgKyj4vWifSZ,"The app has turned into something it shouldnt be. Download this app if you enjoy cyberbullying. Most comments are negative, people go over the top with their political views. There are videos that are sexualized in nature and are not safe for kids. This app is worse than cancer. I saw a few videos of blantant pedophilia, misogyny, racism, homophobia, and making fun of disabled individuals. This company should be sued....again...and again...and again. The creators are not CREATIVE... *Copyright*",1,0,,44211.94257,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGsMJIUSVfFA-PLRGZyGdQez7s_IwnSHtVXoQRV3xFO5-Ima1CqL7eZ-XiXdTK0OvtvRg9X6vLZXXZi_A,mutyalu yedida,https://play-lh.googleusercontent.com/-WRxFgtL0f10/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmD68DU75tZI_S991Ax_UQRo-TH4w/photo.jpg,Xsdyutf Gdgjm Gag Kenney Judith Hannah feu hey hey Brunei fenugreek Jim Trish driven Bendix B Jack Jackson Handicap Haifa Hahahaha Handful Hardik Chap Gail Jail Till I'm,3,0,,44233.07058,,,youtube,Noise,
gp:AOqpTOHVsH6yZpv6GMMMhA9SyqKp_5qpnJooqPEtknIpxCyPr4KvS-J-B-OESoEmtuc_bGFc8eNvQGhqfZxWgw,Karis Mengarelli,https://play-lh.googleusercontent.com/a-/AOh14GjI4ixZ3UXhnEVAIpprfMStfGw3t84i2RKsytcvbQ,"The video interface doesn't work well, as the caption blocks part of it as well as the likes, comments, and shares. That's annoyance. What's really ableist is the fact that the app does not provide a closed captioning service to aid in accessibility. These are fixable things. Make it happen.",1,0,,44160.32791,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",44161.54439,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOEBijjPWYXp2G2aEH18veHB__vVsvKKLqZrl3Ulk-ENPz2iRT8CjVBHILKH-EFIoAddYYG6HpewXYPn7w,Amy Brooks,https://play-lh.googleusercontent.com/a-/AOh14GiFtqf3-LcQ0BW4E5rnQ4nCNaHWN_Tj4wNXiPqq3no,"Needs captions for accessibility, and better consistency with the way they enforce (or don't) their community guidelines.",3,1,18.4.41,44247.00374,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOF5aAR-fMGkLM1ORLDm4OfK59vLqBfyTfYx17lQt66mOFB9cBnPHdWlJCeUAAWMRKlVzchw2_cU13WGqQ,Angel Lotte,https://play-lh.googleusercontent.com/a-/AOh14GhXBS1ndlnohOx9zuMEIJrV-YUfgVRfdpmg_tAWWg,"I HATE THIS APP NOW. YOU JUST DISABLED MY ACCOUNT. WHAT DID I EVER DO TO YOU? IM USING MY REAL NAME AND ITS CONNECTED TO MY GMAIL STILL ASKING FOR MY NUMBER SO I GAVE IT. HOW CAN YOU JUST DISABLE IT? IM REALLY PISSED OFF NOW. IF I CAN JUST FIND A NEW APPLICATION FOR COMMUNICATION THEN I'LL CHANGE TO IT. THE LITE DOES CRASHES. ON THE OTHERHAND, MAY GOD BLESS YOU.",1,1,300.2.0.58.129,44203.73997,,,facebook,discrimination (can be internal or external),internal
gp:AOqpTOFxd_P49eayYHCMO_yQFsmeITCkgw1tFtK6PwQqKdB93yB5DPDIhUuEbh7Ze9fdj59kFB5TxItGM6FiLA,Francisco Frias,https://play-lh.googleusercontent.com/a-/AOh14Giu_Wg5LOF68aeWTIUWAoRvc192ttrvyrcqf2frL_c,"No Dark Mode for Android yet, which dark mode was released already several months ago available on iPhone toggle on application features but not available on Android yet. Plus, many other people complaining that TikTok is lacking special accessibility features recording on Android devices as well.",3,31,17.5.5,44081.79831,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOFYI0JN3OwF6itp5bea9AJbQmz4AdfXdQZN0_NKKP2uKmW920jekZlDy7pjpv5wxyBst2Q01bfZhQOBHQ,Nikki Otoole,https://play-lh.googleusercontent.com/a-/AOh14Gg16hGXvrlsjhi7aoBHiP4sTf-IQh13dg94B_S6Bg,"Removal of videos of bigger, ""ugly"", black or other race than white, disabled or handicapped people because it is deemed unflattering or unattractive to the app. Also spyware",1,0,,44232.96091,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOGcvxckCSPT1L7gn4UYszLxIWRfg-hjOgsxOBuPQGegSLXBOuUELxP6lvakba73PhdQmqhK_B3rpVUOLA,Kelly Gadd,https://play-lh.googleusercontent.com/-vDg945xcB-E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1DM-Op_Cb10XN4_OzPbl-nW5aZg/photo.jpg,"The most shocking site I've ever seen for bullying, disability hatred and death threats. The total lack of any action from Tiktok is criminal. Babies with disabilities are literally being threatened with being beaten to death and TikTok deems the comments don't violate their community standards. I managed to tolerate this app for all of half hour before the comments and hatred drove me to delete it. So yeah, if hating on anyone who is gay/black/disabled is your thing then download the app.",1,0,18.1.3,44178.98105,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOGuGp75VBMWsp3jUS4-UherQ3hl8D0wcvu3dJj4uP3Jtj3K130e0LHLVkqxkm3qce7BzmIdfBqYTB0CjQ,James Pratt,https://play-lh.googleusercontent.com/a-/AOh14GgfWJ8C_3VfRSnuQ4wle_AO9EeP9T6yqhDNXjDePw,I am blind and and I downloaded tiktok I'm learning but it's kind of hard because of the platform is not set up for accessibility which as a screen reader for a blind person maybe they'll fix the bug on it but it's okay I like it,5,3,17.8.4,44143.89932,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOGgV7p-4FKtdzhNbhJDz6iL-wIqLdfUi578BmdTKaeUnGQNckC40aCoxvuefe_13_Rp6DpI08Of-YFEcQ,Dainys Ard,https://play-lh.googleusercontent.com/a-/AOh14Gh60haMWoGXx_pRS0rH7x4xLOy-fXcGyASN9bnrnA,"This platform claims to be an inclusive safe environment for everyone, but that's far from the truth. Racism, homophobia, and sexism are a few of the issues that go unchecked on this app. I've tried to report these issues, only to be informed that ""We found that the reported content doesn't violate our Community Guidelines"". However, if you stitch or duet these videos in question, your video will be muted, removed, or your account may even be disabled for ""Violating C.G."" Make it make sense!",1,209,18.2.3,44192.15425,"Hi, thanks for your valuable feedback. We listen to and value your opinions and suggestions. If you find any inappropriate content, please report it within the app. We will review the content and take actions immediately to promote a safe and positive environment for all our users. Best regards, TikTok Team.",44193.29885,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOFW6lsbpfrnds5tWGaPY-Gy12Ldu2DH7Lx1mzma2DN1xkjzl88ofKCeFrtGPS4uN0G0B4xjJs3RY8R6Hg,Neesa Loughmiller,https://play-lh.googleusercontent.com/a-/AOh14GhzHFUQpkzcBcXhGB0rRN8pLZ5It8kL2uJM-nZUFdA,This app is great and I love it! It doesn't have closed captions and that sucks. If there were more accessibility options on this app it would have a higher rating from me.,2,1,17.9.5,44173.80041,,,tiktok,accessibility   (can be internal or external),internal
gp:AOqpTOFCTCJ90dXcIXEmWSiUXyYFZJzQdAdzEU4hDrxvpBSqyKcYq_djaXIdSEjojm5_9F_q0YldA_XKfDCKWA,Katrina,https://play-lh.googleusercontent.com/-DkLiHsiN6mg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfu5cewbwWhFU0diKK0YJfbbhAHQ/photo.jpg,"Allows racist, homophobic, transphobic, and people insulting those who are disabled as well as people harassing others but will take down a video of someone holding a letter opener cuz it looks like a knife. Priorities clearly.",1,0,17.3.4,44069.89803,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOH8tPi_eRPVJJnoXkJ4gEoI3kAHo4WD5YnJQK4RC3ozpflfQE8oOUwLH4aUBG8hYeBlfQ0iSVg7KGOfQA,stuart macrow,https://play-lh.googleusercontent.com/a-/AOh14Gj0EwyIbNddN_GGFLaaYzaVPSdeWI_tfGUhjyGaug,I have been pick on I am disabled and tiktik dont nothing about is people call me pedo all time 😠😠😠😠,1,0,,44207.74191,,,tiktok,Cyberbullying/toxicity (internal),internal
gp:AOqpTOG5bUFnYrFwk07bP-7-0clrJe5ukn_zwLtZS1Js3D_k9vAOjXSGfxq12a72xmXooc2WE3BxOQCOLSUUjg,River A Wolf,https://play-lh.googleusercontent.com/a-/AOh14GhgR0KdbwzASozrqsoHTxa7tvS0_PrQgUC7kR_oPw,"Racist and discriminating. They only cares about money and not its content creators. They have been proven to suppress black lives matter, disabled, poor and anyone that's not conventionally attractive. They need to fix it.",1,0,17.6.41,44123.64928,,,tiktok,discrimination (can be internal or external),internal
gp:AOqpTOGn03dvxiXf7jUATkHAneyfDnr2GDFQZsBtoGctsJbYvvDi7pBfmpnfXIFeK5FPHoH_aj7Lso3RYMiDDA,Mark Ailshire,https://play-lh.googleusercontent.com/-MWb6GmpXsCo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnOkzQ7lyIdnIjouW94v-JPR6qUgQ/photo.jpg,Kinda because people making fun of disabled people so 2,2,0,17.9.5,44163.81595,,,tiktok,Cyberbullying/toxicity (internal),internal
